STATION_NAME	RIVER_NAME	LOCATION	lon	lat	STATUS	FIRST_YR	LAST_YR	TOTAL_YRS	MISS_YRS
S-03007000402	Wye River	Dawsons Rd, E of Wyevale	-79.90361398	44.64988101	A	2002.00	2016.00	15.00	0.00
S-03007000502	Wye River	Simcoe Rd 27, Elmvale	-79.86026898	44.57712664	A	2002.00	2016.00	15.00	0.00
S-03007300202	Hog Creek	Granny White Sdrd, S of Victoria Harbour	-79.77889261	44.72605614	A	2002.00	2016.00	15.00	0.00
S-06006001502	Strabane Creek	Brock Road, N. of Strabane, Town of Flamborough	-80.03315386	43.38062889	I	1999.00	2001.00	3.00	0.00
S-09000900902	Grindstone Creek	5th Conc E, N of Waterdown	-79.91526798	43.35257414	I	1997.00	1997.00	1.00	0.00
S-09000901302	Grindstone Creek	Reg Rd 521, E of Brock Rd, W of Millgrove	-79.99369223	43.33027126	I	1997.00	1997.00	1.00	0.00
S-09000901502	Grindstone Creek Tributary	Safari Road, W of Harper Corners	-79.99756436	43.36608851	I	1997.00	1997.00	1.00	0.00
S-09000901102	Grindstone Creek	Millgrove Rd, W of Hwy 6, S of Millgrove	-79.95746011	43.33397426	I	1997.00	1997.00	1.00	0.00
S-09000901202	Grindstone Creek Tributary	Millgrove Rd, Millgrove	-79.95807373	43.33589389	I	1997.00	1997.00	1.00	0.00
S-06008304102	Cold Creek West	Columbia Way, W Caledon-King Twnln, SW Coventry	-79.73257936	43.90331239	I	1995.00	1996.00	2.00	0.00
S-06008304202	Tributary to Cold Creek West	Old Church Rd, E of Mount Hope Rd	-79.79054898	43.94047089	I	1996.00	1997.00	2.00	0.00
S-08010700502	Penetangore River	Geddes Park, Kincardine	-81.63731548	44.17040289	A	2003.00	2016.00	14.00	0.00
S-08005603702	South Maitland River	Base Ln, Huron Cnty Rd 8, Summerhill	-81.54090248	43.68462189	A	2004.00	2016.00	13.00	0.00
S-08005603802	North Maitland River	B Ln Rd, upstrm Wingham	-81.28256548	43.88729901	A	2004.00	2016.00	13.00	0.00
S-08005603902	Middle Maitland River	Clegg Ln, 5km S of Wingham	-81.32055223	43.84005139	A	2004.00	2016.00	13.00	0.00
S-08005604102	Beauchamps Drain	St. Michaels Rd, S of Brussels	-81.24871023	43.70443576	A	2004.00	2016.00	13.00	0.00
S-06008305702	East Humber River	Hwy 400, Kinghorn	-79.56409136	43.91169089	I	1995.00	1995.00	1.00	0.00
S-06008303502	Tributary to Humber River	at 3rd Rd Line, 500 m N of Hwy 9	-79.91994273	43.96276226	I	1995.00	1996.00	2.00	0.00
S-06008303602	Humber River	3rd Rd Line, 900 m N of Hwy 9	-79.92083973	43.96653064	I	1995.00	1996.00	2.00	0.00
S-09000900602	Grindstone Creek Tributary	Evans Side Rd, S of Conc Rd 4 W, W of Burlington	-79.87792986	43.35395051	I	1997.00	1997.00	1.00	0.00
S-08000000101	Lake Huron	Amberley Beach, Huron Twp	-81.74544523	44.05338214	I	2003.00	2003.00	1.00	0.00
S-08000000301	Lake Huron	Port Albert Beach, Ashfield Twp	-81.72334173	43.88065976	I	2003.00	2003.00	1.00	0.00
S-08000000201	Lake Huron	Rotary Cove Beach, Goderich	-81.72520098	43.73166851	I	2003.00	2003.00	1.00	0.00
S-08005604502	Maitland River	Sharpes Creek Ln, SE of Goderich	-81.60326298	43.66237339	I	2003.00	2003.00	1.00	0.00
S-08005604602	Maitland River	Londesboro Rd, Cnty Rd 15, E of Benmiller	-81.55790573	43.72222251	I	2003.00	2003.00	1.00	0.00
S-08005604702	Maitland River	Union St W, Listowel	-80.95701336	43.72945651	I	2003.00	2003.00	1.00	0.00
S-08005603602	Maitland River	Benmiller Ln, Huron Cnty Rd. 1, Benmiller	-81.62634348	43.71827039	I	2002.00	2003.00	2.00	0.00
S-09000900702	Grindstone Creek	Parkside Drive, Waterdown	-79.89337711	43.34527964	I	1997.00	1997.00	1.00	0.00
S-06008302502	Humber River	Old Major Mackenzie Rd, E of Reg Rd 27	-79.62863573	43.83017514	I	1995.00	1996.00	2.00	0.00
S-06008302602	Humber River	At Huntington Rd, N of Kirby Rd, NW of Kleinburg	-79.66920536	43.86302414	I	1995.00	1995.00	1.00	0.00
S-06008305902	Humber River	Clarence Rd, N of Reg Rd 7, Woodbridge	-79.59439523	43.79117114	I	1995.00	1996.00	2.00	0.00
S-06008303002	Centreville Creek	Albion Hills CA, W of Reg Rd 50, NW of Bolton	-79.82875873	43.92837214	I	1995.00	1996.00	2.00	0.00
S-06008305302	Trib. to Centreville Creek	The Gore Rd, N of Mill Lane	-79.84840648	43.90822376	I	1995.00	1996.00	2.00	0.00
S-06008303102	Trib. to Humber River	Patterson Sideroad, E of Duffy's Lane	-79.84057123	43.93715851	I	1995.00	1996.00	2.00	0.00
S-06008303202	Trib to Humber River	S. of Patterson Sideroad, W. of Cedar Mills	-79.83753523	43.93606701	I	1995.00	1996.00	2.00	0.00
S-06008302902	Humber River	Castlederg Siderd, W of Duffys Lane, NW of Bolton	-79.79292036	43.89405401	I	1995.00	1996.00	2.00	0.00
S-06008302702	Humber River	Duffy's Lane, N of King St, W of Bolton	-79.77167198	43.88309776	I	1995.00	1996.00	2.00	0.00
S-06008302802	Trib to Humber River	Humber Station Rd, N of King St, W of Bolton	-79.79184623	43.88396064	I	1995.00	1996.00	2.00	0.00
S-06008303302	Humber River	Finnerty Sideroad, W of Reg Rd 50	-79.86072736	43.96354451	I	1995.00	1996.00	2.00	0.00
S-06008303402	Trib. to Humber River	Duffy's Lane, S of Hwy 9, NW of Palgrave	-79.87876261	43.96477364	I	1995.00	1996.00	2.00	0.00
S-06008303702	Humber River	Mono Adjala TLine, S of Sideroad 5	-79.95571936	43.96937526	I	1995.00	1996.00	2.00	0.00
S-06008303802	Humber River	Airport Rd, N of Hwy 9	-79.97181161	43.94879589	I	1995.00	1996.00	2.00	0.00
S-06008303902	Humber River	6th Line E, N of Hwy 9	-79.98572186	43.94661389	I	1995.00	1995.00	1.00	0.00
S-06008304002	Humber River	5th Line E, N of Hwy 9	-80.00149098	43.94329364	I	1995.00	1996.00	2.00	0.00
S-06008305102	Centreville Creek	Centreville Creek Rd, S of Old Church Rd	-79.83425211	43.88059539	I	1995.00	1996.00	2.00	0.00
S-06008305202	Centreville Creek	Old Church Rd, E of Centreville Creek Rd	-79.84351686	43.88996851	I	1995.00	1996.00	2.00	0.00
S-06008305402	Trib. to Centreville Creek	Innis Lake Rd, S of Patterson Sideroad	-79.87956098	43.89691689	I	1995.00	1996.00	2.00	0.00
S-06008306102	Cold Creek	King St, E of Caledon-King Townline	-79.71338886	43.88910214	I	1995.00	1996.00	2.00	0.00
S-17002113602	Nonquon River	River St, Seagrave, 400m upstrm Reg Rd 2	-78.94943136	44.20022689	A	2004.00	2016.00	13.00	0.00
S-17002113702	Blackstock Creek	Scugog Rd, Reg Rd 57, N of Blackstock	-78.82887773	44.13187564	A	2004.00	2016.00	13.00	0.00
S-06008305502	Trib. to Centreville Creek	Grange Sdrd, W of Mountainview Rd	-79.89274361	43.86575026	I	1995.00	1996.00	2.00	0.00
S-06008305802	Humber River	Woodbridge Ave, W of Islington Ave	-79.58949973	43.78651564	I	1995.00	1996.00	2.00	0.00
S-06007604102	West Credit River	E of 10th Line, S of Sideroad 15, S of CPR	-80.05655111	43.78480526	I	1995.00	1995.00	1.00	0.00
S-06007603202	West Credit River	Main St (Cnty Rd 52)	-80.06092861	43.76801714	I	1995.00	1995.00	1.00	0.00
S-06007604602	West Credit River	W of Shaws Creek Rd, N of Charleston Sideroad	-80.06290148	43.81852739	I	1995.00	1995.00	1.00	0.00
S-06007604402	West Credit River	Dwnstrm Belfount Dam	-80.01065661	43.79397426	I	1995.00	1995.00	1.00	0.00
S-06007603402	West Credit River	8th Line, S of Cnty Rd 124	-80.05948098	43.74908839	I	1995.00	1995.00	1.00	0.00
S-19006402802	Kapuskasing River	Below Beaver Falls	-82.53898761	49.29424539	I	1983.00	1984.00	2.00	0.00
S-06007604302	West Credit River	Forks of the Credit Rd, Erin Branch	-80.01325361	43.79582114	I	1995.00	1995.00	1.00	0.00
S-06007603702	West Credit River	E of 10th Line, downstream of wetland dam	-80.08644261	43.80544726	I	1995.00	1995.00	1.00	0.00
S-06007603302	West Credit River	Brisbane ESA, dnstrm Hwy 24 jnctn, Erin	-80.05744298	43.76597439	I	1995.00	1995.00	1.00	0.00
S-06007602902	West Credit River	S of Cnty Rd 22, W of Trafalgar Rd	-80.12987473	43.77100789	I	1999.00	1999.00	1.00	0.00
S-06010410402	Seep at Scarp	500m upstrm train bridge near Dixie	-79.11681973	43.86324614	I	1995.00	1995.00	1.00	0.00
S-06010410502	Seep at scarp	800 m upstrm of train bridge near Dixie	-79.11721761	43.86633476	I	1995.00	1995.00	1.00	0.00
S-06010410602	Seep at Scarp	At Golf Course, upstream of Clarkes Hollow	-79.14161723	43.87390139	I	1995.00	1995.00	1.00	0.00
S-06010410702	Seep at Scarp	(upstrm end), Clarkes Hollow	-79.13884236	43.87303914	I	1995.00	1995.00	1.00	0.00
S-06010410902	Seep at scarp	50 m S of Clarkes Hollow	-79.13149986	43.87125101	I	1995.00	1995.00	1.00	0.00
S-06010411902	West Duffins Creek	SE Tributary to Secords Pond, E. of Conc. Rd 3	-79.17682186	44.01603914	I	1995.00	1995.00	1.00	0.00
S-06010412002	West Duffins Creek	NW Tributary to Secords Pond	-79.17917198	44.01842064	I	1995.00	1995.00	1.00	0.00
S-06010412102	West Duffins Creek	Small tributary to Secords Pond, near SE Trib.	-79.17782548	44.01559889	I	1995.00	1995.00	1.00	0.00
S-03005703302	McIntyre Creek	Sunnidale Rd, Wasaga Beach	-80.04783873	44.46733464	A	2006.00	2016.00	11.00	0.00
S-03005703402	Coates Creek	Cnty Rd 10, N of Brentwood	-79.94164286	44.36138051	A	2006.00	2016.00	11.00	0.00
S-03005703502	Bear Creek	5th Line, E of Angus	-79.85476311	44.33010151	A	2006.00	2016.00	11.00	0.00
S-03005703602	Black Creek	Cnty Rd 28, N of Grenfell	-79.82061923	44.41881476	A	2006.00	2016.00	11.00	0.00
S-03005703702	Marl Creek	Hwy 26, N of Minesing	-79.85497086	44.45713651	A	2006.00	2016.00	11.00	0.00
S-06006100302	Fourteen Mile Creek	Lakeshore Rd	-79.69007536	43.41860814	I	2003.00	2006.00	4.00	0.00
S-06007605102	Shaw's Creek	MNR trail, Alton	-80.05739011	43.85975964	A	2007.00	2016.00	10.00	0.00
S-06007605202	East Credit River	upstream Hwy 10	-79.92764911	43.80982126	A	2007.00	2016.00	10.00	0.00
S-18343000102	Buckshot Creek	Frontenac Rd 509, E of Plevna	-76.96597735	44.96843477	A	2007.00	2016.00	10.00	0.00
S-18343000202	Indian River	Ramsay Conc 8, W of Blakeney	-76.26013148	45.24535502	A	2007.00	2016.00	10.00	0.00
S-18343000302	Fall River	Guigue Rd, outlet of Sharbot Lake	-76.64032923	44.77488689	A	2007.00	2016.00	10.00	0.00
S-16018412602	Speed River	Victoria Rd, Guelph	-80.27397973	43.58793751	A	2007.00	2016.00	10.00	0.00
S-16018412702	Boomer Creek	Ament Ln, Waterloo Rd 17, E of Linwood	-80.63496511	43.55904014	A	2007.00	2016.00	10.00	0.00
S-16018412802	Big Creek	Hwy 54, NW of Caledonia	-80.03048623	43.09604739	A	2007.00	2016.00	10.00	0.00
S-16018412902	McKenzie Creek	Reg Rd 9, W of York	-79.91485911	43.02365039	A	2007.00	2016.00	10.00	0.00
S-16018413002	Laurel Creek	Bridge St, W of Bridgeport	-80.48334686	43.48237839	A	2007.00	2016.00	10.00	0.00
S-16018413102	Mill (Galt) Creek	Sideroad 10, Puslinch Twp, S of Hwy 401	-80.22686573	43.41307976	A	2007.00	2016.00	10.00	0.00
S-17002114102	Indian River	David Fife Ln, upstrm Lang	-78.16019623	44.31042414	A	2007.00	2016.00	10.00	0.00
S-17002114202	Ouse River West	3rd Ln Asphodel, dwnstrm Westwood	-78.05432511	44.31631164	A	2007.00	2016.00	10.00	0.00
S-17002114302	Ouse River East	Centre Ln, dwnstrm Norwood	-78.04176698	44.32723726	A	2007.00	2016.00	10.00	0.00
S-17002114402	Otonabee River	Matchett Ln, Discolls Cottages	-78.33458136	44.25875551	A	2007.00	2016.00	10.00	0.00
S-17002114002	Cavan Creek	Hwy 7A at Hwy 115, S of Springville	-78.39655298	44.22696639	A	2007.00	2016.00	10.00	0.00
S-18207000802	Cobbs Lake Creek	Cnty Rd 2, Pendleton	-75.06108698	45.44486302	A	2007.00	2016.00	10.00	0.00
S-17002114502	Crowe River	Cnty Rd 620, Glen Alda	-77.92419136	44.83937339	A	2007.00	2016.00	10.00	0.00
S-17002114602	Deer River	Cnty Rd 620, Coe Hill	-77.81662811	44.86705326	I	2007.00	2008.00	2.00	0.00
S-06005900102	Sheldon Creek	Lakeshore Rd, Burlington	-79.71732448	43.38180289	A	2007.00	2016.00	10.00	0.00
S-13001101002	Coldwater Creek	Landslide Rd	-84.27771561	46.56565402	A	2007.00	2016.00	10.00	0.00
S-03013401802	East Wanapitei River	Portelance Rd, upstrm Lake Wanapitei	-80.83870886	46.90332939	A	2007.00	2016.00	10.00	0.00
S-14002809002	Vermilion River	Vale Rd, W of Lively	-81.28167248	46.43383014	A	2007.00	2016.00	10.00	0.00
S-14002808902	Lily Creek	Paris St, outlet of Ramsey Lake, Sudbury	-80.99619573	46.47268839	A	2007.00	2016.00	10.00	0.00
S-06011100502	Oshawa Creek	Nassau St, N of Greenwood Ave, Oshawa	-78.86653861	43.88694051	I	2007.00	2007.00	1.00	0.00
S-06011100602	Oshawa Creek East	Ritson Rd, S of Winchester Rd, N of Oshawa	-78.88430211	43.96983426	I	2007.00	2007.00	1.00	0.00
S-06011100702	Oshawa Creek East	Concession Rd 9, W of Enfield Rd	-78.84541986	44.01754514	I	2007.00	2007.00	1.00	0.00
S-06012900602	Ganaraska River Tributary	4th Ln, W of Sylvan Glen Rd	-78.33548136	43.99554626	I	2007.00	2007.00	1.00	0.00
S-06012900702	North Ganaraska River	4th Ln, E of Cnty Rd 10	-78.34996161	43.99682901	I	2007.00	2007.00	1.00	0.00
S-06012900902	Ganaraska River	Newtonville Rd, N of Conc Rd 6, Kendal	-78.52701398	44.02189364	I	2007.00	2007.00	1.00	0.00
S-06012900802	Ganaraska River Tributary	4th Ln, E of Knoxville Rd, NW of Dale	-78.31412598	44.00102514	I	2007.00	2007.00	1.00	0.00
S-06012901002	Ganaraska River	Cnty Rd 10, N of Ganaraska Rd, S of Thomstown	-78.39422661	44.05987139	I	2007.00	2007.00	1.00	0.00
S-06012901102	Ganaraska River Tributary	Sokays Rd, N of Osaca	-78.43862736	44.01726226	I	2007.00	2007.00	1.00	0.00
S-08010300202	Hamilton Creek	Con 2 Lot 35, East Back Line, Holland Twp.	-80.76319773	44.40698039	I	2007.00	2015.00	9.00	0.00
S-01010800602	Slate River	Candy Mountain Road	-89.40438324	48.32579589	A	2008.00	2016.00	9.00	0.00
S-08011300202	Little Sauble River	Albert Rd, S of Alma St, Bruce Twp	-81.57838973	44.29694164	I	2008.00	2010.00	2.00	1.00
S-03007703502	Uxbridge Brook	Davis Dr, Uxbridge Twp	-79.11259961	44.13775764	A	2002.00	2016.00	15.00	0.00
S-04001310902	Fleming Creek	Fleming Line, 300 metres W of Furnival Rd	-81.77004198	42.63064389	A	2011.00	2016.00	6.00	0.00
S-04001311002	Jeannettes Creek	Merlin Road	-82.33001348	42.32507451	A	2011.00	2016.00	6.00	0.00
S-19005301002	Kenogami River	at Env Canada gauging station, near Mammamattawa	-84.38242999	50.42308002	I	2009.00	2009.00	1.00	0.00
S-19005300902	Kenogami River	at Coltman Island	-84.60573999	51.02581002	I	2009.00	2009.00	1.00	0.00
S-19005300802	Albany River	near Hill Island	-84.59145999	51.12277002	I	2009.00	2009.00	1.00	0.00
S-19005300702	Albany River	Comb Island	-84.32769999	51.23392002	I	2009.00	2009.00	1.00	0.00
S-08009900102	Clark Creek	Lake Range Rd, Huron Twp	-81.74197161	44.07698451	I	2010.00	2010.00	1.00	0.00
S-08011400102	Underwood Creek	Bruce Rd 33, Bruce Twp	-81.53084711	44.34474426	I	2010.00	2010.00	1.00	0.00
S-03007300302	Hog Creek	Old Fort Rd, at Hogg Valley Rd	-79.79179673	44.68728901	A	2002.00	2016.00	15.00	0.00
S-03007500202	Sturgeon River	Rosemount Rd, Sturgeon Bay	-79.72941161	44.73010676	A	2002.00	2016.00	15.00	0.00
S-03007600302	Coldwater River	Simcoe Cnty Rd 17, downtown Coldwater	-79.64358186	44.70729676	A	2002.00	2016.00	15.00	0.00
S-03007600402	Coldwater River	9th Ln N, Medonte Twp, near Hwy 400	-79.63457136	44.64546101	A	2002.00	2016.00	15.00	0.00
S-03007600502	North River	Laughlin Falls Rd, Laughlin Falls	-79.57837298	44.76757014	A	2002.00	2016.00	15.00	0.00
S-04001309602	Stoney Creek	Windermere Rd, London	-81.25200786	43.02232064	A	2003.00	2016.00	14.00	0.00
S-04001309702	Waubuno Creek	Gore Rd, W of London	-81.11663423	42.99450364	A	2003.00	2016.00	14.00	0.00
S-06001701002	Twelve Mile Creek	Roland Rd, Effingham tributary	-79.29199661	43.08750789	A	2003.00	2016.00	14.00	0.00
S-06001701102	Twelve Mile Creek	Roland Rd, St. Johns tributary	-79.29167323	43.08730964	A	2003.00	2016.00	14.00	0.00
S-17000600102	Cressy Creek	Cnty Rd 7, Prinyer Point, Cressy	-76.88543898	44.08825151	A	2004.00	2016.00	13.00	0.00
S-06011200602	Black Creek	Trulls Road, Clarington	-78.78870536	43.91156526	A	2003.00	2016.00	14.00	0.00
S-06011100302	Oshawa Creek West	Conlin Road W, N of Oshawa	-78.90366111	43.94620801	A	2003.00	2016.00	14.00	0.00
S-06011100402	Oshawa Creek East	Conlin Road E, N of Oshawa	-78.88725423	43.94987026	I	2007.00	2007.00	1.00	0.00
S-06011600502	Bowmanville Creek	Mill St, Hampton Conservation Area	-78.74749473	43.96982076	A	2003.00	2016.00	14.00	0.00
S-06011600602	Bowmanville Creek	Reg Rd 20, Long Sault Conservation Area	-78.73804536	44.04234326	A	2003.00	2016.00	14.00	0.00
S-06015700102	Consecon  Creek	Mill Dam, Consecon	-77.51803210	43.99636176	A	1975.00	2016.00	38.00	4.00
S-06015700202	Consecon Creek	Cnty Rd 2, Allisonville	-77.36702185	44.02755014	I	1975.00	2001.00	25.00	2.00
S-17001600102	Sawguin Creek	Cnty Rd 28, Fenwood Gardens	-77.39469960	44.10396189	A	1975.00	2016.00	38.00	4.00
S-17002100102	Trent River	Dundas St, Reg Rd 2, Trenton	-77.57421273	44.10273826	I	1964.00	1992.00	9.00	20.00
S-17002104502	Trent River	Hwy 401 bridge, E of Cnty Rd 33, N of Trenton	-77.59309973	44.12823264	I	1971.00	1998.00	28.00	0.00
S-17002106802	Trent River	Dixon Dr, Trenton	-77.57935710	44.10582489	A	1996.00	2016.00	18.00	3.00
S-17002106883	Trent River	Dixon Dr, Trenton	-77.57935573	44.10582551	I	1972.00	1998.00	26.00	1.00
S-17002112802	Mayhew Creek	Front St, Trenton	-77.59453485	44.10990101	A	2002.00	2016.00	15.00	0.00
S-17002112902	Mayhew Creek	Fraser Rd, Murray Twp, W of Trenton	-77.64611435	44.09556164	I	2002.00	2010.00	9.00	0.00
S-17002600102	Moira River	Footbridge, end of Catharine St, Belleville	-77.38646773	44.16534526	A	1964.00	2016.00	53.00	0.00
S-17002601402	Moira River	at Victoria Ave, Belleville	-77.38690185	44.16612314	I	1965.00	1965.00	1.00	0.00
S-06006001202	Flamboro Creek	Carlisle Rd, Carlisle Golf & Country	-79.96309423	43.40687039	I	1999.00	2001.00	3.00	0.00
S-06016400102	Warring Creek	West Lake Road, Cnty Rd 12, S of Bloomfield	-77.23436973	43.96476139	A	1988.00	2016.00	25.00	4.00
S-16018404502	Nith River	Township Rd 2, E of Reg Rd 5, SE of Wellesley	-80.73913786	43.45582001	I	1972.00	1996.00	25.00	0.00
S-09000950102	Grindstone Creek	Hwy 403,  Burlington	-79.86689048	43.30689951	I	1987.00	1987.00	1.00	0.00
S-18207015502	North Castor River	Victoria Rd, Reg Rd 6, E of Metcalfe	-75.41342135	45.26154114	I	1999.00	2001.00	3.00	0.00
S-16018411602	Boston Creek	Hwy 6, SW of Willow Grove	-79.99975111	43.01985176	I	2003.00	2003.00	1.00	0.00
S-08002202002	Ausable River	Springbank Rd, N of Springbank	-81.66025798	43.07236764	A	2003.00	2016.00	14.00	0.00
S-18003302102	Big Rideau Lake	At Portland	-76.18621185	44.70250614	I	1968.00	1983.00	5.00	11.00
S-16018409302	Fairchild Creek	Harris Rd, S of Hamilton Rd, Brantford Twp	-80.17155086	43.14896826	A	1977.00	2016.00	40.00	0.00
S-16003200202	Muddy Creek	Mersea Rd 21, 2nd bridge upstream of L. Erie	-82.48914098	42.08045514	A	2003.00	2016.00	14.00	0.00
S-04001302302	Thames River	Foot bridge (centre top), golf course	-81.29836411	42.96256214	I	1964.00	1966.00	3.00	0.00
S-04001300202	Thames River	Lake St. Clair, centre top	-82.45307986	42.31851064	I	1964.00	1970.00	7.00	0.00
S-04001309802	Wye Creek	Rebecca Rd, upstrm Fanshawe Lake	-81.15827111	43.06949739	A	2003.00	2016.00	14.00	0.00
S-03007704002	Pefferlaw Brook	Pineview Crt, Pefferlaw	-79.20137861	44.31673376	A	2002.00	2016.00	15.00	0.00
S-03007704102	Beaverton River	At fish ladder, dwnstrm Mara Rd bridge	-79.15510248	44.43029614	A	2002.00	2016.00	15.00	0.00
S-06006000902	Limestone Creek	Britannia Rd, W of Appleby Line, E of Lowville	-79.87992286	43.44583564	I	1999.00	2001.00	3.00	0.00
S-06006001002	Willoughby Creek	Grand Blvd, E of Cedar Springs Rd, Cedar Springs	-79.92500973	43.41301776	I	1999.00	2001.00	3.00	0.00
S-06006001102	Kilbride Creek	Cedar Springs Rd, S. of Killbride	-79.92926948	43.41728326	I	1999.00	2001.00	3.00	0.00
S-16009900102	Silver Creek	Nova Scotia Ln, Elgin Rd 42, E of Port Bruce	-80.95296561	42.67528676	I	2003.00	2006.00	4.00	0.00
S-18737000402	Farr Creek	Pedestrian bridge off Groom Dr, North Cobalt	-79.64102686	47.42272752	I	2003.00	2005.00	3.00	0.00
S-14002808802	Spanish River	Boat ramp off Old Webbwood Rd, Espanola	-81.77917323	46.26796089	I	2003.00	2005.00	3.00	0.00
S-06007605002	Credit River	Mississauga Golf and Country Club	-79.63327273	43.54919451	A	2003.00	2016.00	14.00	0.00
S-06010405902	Stouffville Creek	York-Durham Ln, SE of Stouffville	-79.21133686	43.94653801	I	1995.00	1996.00	2.00	0.00
S-06010406102	Stouffville Creek	19th Ave, S of Stouffville	-79.23212173	43.95543464	I	1995.00	1996.00	2.00	0.00
S-06010406002	Stouffville Creek	Reesor Rd, S of Stouffville	-79.22649673	43.95068514	I	1995.00	1996.00	2.00	0.00
S-06010406402	Reesor Creek	York-Durham Ln, Stouffville	-79.22248386	43.97820351	I	1995.00	1996.00	2.00	0.00
S-06010406502	Reesor Creek	Uxbridge Pickering Townline, E of Stouffville	-79.21111998	43.97297014	I	1995.00	1996.00	2.00	0.00
S-06010406602	Mitchell Creek	Conc 9, E of Sideline 20, Claremont	-79.13666386	43.97055789	I	1995.00	1996.00	2.00	0.00
S-06010406202	Stouffville Creek	Main St, upstream STP, Stouffville	-79.24791511	43.97112351	I	1995.00	1996.00	2.00	0.00
S-06010406302	Stouffville Creek	Millard St, outlet of Stouffville Reservoir	-79.24995311	43.97700614	I	1995.00	1996.00	2.00	0.00
S-06010405602	Urfe Creek	Brock Rd, N of Taunton Rd	-79.09393761	43.89430139	I	1995.00	1996.00	2.00	0.00
S-06010405502	Duffins Creek	Taunton Rd, N of Ajax	-79.05901598	43.89140076	I	1995.00	1995.00	1.00	0.00
S-06010406802	Wixon Creek Tributary	Uxbridge-Pickering Townline, E of Conc 3	-79.16958298	43.98242901	I	1995.00	1996.00	2.00	0.00
S-06010406902	Mitchell Creek Tributary	Uxbridge-Pickering Townline, 450m E of Sideln 24	-79.16186498	43.98423526	I	1995.00	1995.00	1.00	0.00
S-06010407002	Mitchell Creek Tributary	Uxbridge-Pickering Townline, 500m E of Sideln 20	-79.14187961	43.98885789	I	1995.00	1995.00	1.00	0.00
S-06010407102	Mitchell Creek Tributary	Uxbridge-Pickering Townline, 350m W of Brock Rd	-79.13349898	43.99081801	I	1995.00	1996.00	2.00	0.00
S-06010406702	Duffins Creek Tributary	Sideline 14, 1km N of Conc 9,  W of Claremont	-79.11442711	43.98526039	I	1995.00	1996.00	2.00	0.00
